SYMBOL	SYMBOL	Norm_F_GSM96454	Norm_F_GSM96455	Norm_F_GSM96456	Norm_F_GSM96457	Norm_F_GSM96458	Norm_F_GSM96459	Norm_F_GSM96461	Norm_M_GSM96470	Norm_M_GSM96471	Norm_M_GSM96472	Norm_M_GSM96473	Norm_M_GSM96474	Norm_M_GSM96475	Norm_M_GSM96476	Tumour_F_GSM96462	Tumour_F_GSM96463	Tumour_F_GSM96464	Tumour_F_GSM96466	Tumour_F_GSM96467	Tumour_F_GSM96468	Tumour_F_GSM96469	Tumour_M_GSM96477	Tumour_M_GSM96478	Tumour_M_GSM96479	Tumour_M_GSM96480	Tumour_M_GSM96481	Tumour_M_GSM96482	Tumour_M_GSM96483	p-value
MGC5576	MGC5576	1.00E-06	1.00E-06	0.231237135	0.135254933	1.00E-06	0.163822322	0.229227173	1.00E-06	1.00E-06	1.00E-06	0.30847811	1.00E-06	0.467116204	1.00E-06	0.059044425	0.001748321	0.086120279	0.022158147	1.00E-06	0.106222506	1.00E-06	0.069184856	1.00E-06	1.00E-06	0.08252709	1.00E-06	0.453492572	1.00E-06	0.371714893
MGC5590	MGC5590	1.00E-06	1.00E-06	1.00E-06	0.009407988	1.00E-06	0.086888439	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.231237135	1.00E-06	0.130082608	0.4162252	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.606650583	0.317328594	0.124693239	0.177670117	0.346831	1.130902447	1.00E-06	0.18025249
MGC5601	MGC5601	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.088835559	1.00E-06	1.00E-06	1.00E-06	0.037398562	0.013690456	1.00E-06	1.00E-06	0.031920199	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.954481094
MGC5627	MGC5627	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
MGC7036	MGC7036	3.369074395	1.620076613	2.777636344	2.49876155	1.978956417	1.999240703	2.332157504	2.255832472	1.81844158	3.046041394	1.901763088	3.779662773	2.217192094	1.588227312	2.246416277	2.091614566	2.718198179	2.993506382	2.118327378	2.133910424	2.173645747	1.712781687	2.162881313	1.585444593	2.128116697	1.41876736	2.181937009	2.135506146	0.254252533
MGC8407	MGC8407	2.028623791	3.244661355	2.360567949	2.190783041	5.449247686	5.19772478	3.909920856	2.21889717	2.418383132	1.274615568	2.507433999	1.14259741	2.453894024	2.591584248	5.001912211	7.645780235	2.790574824	2.430539248	4.017579261	2.986454204	3.517260213	2.247579706	3.361279325	2.045851507	2.141237423	2.349845622	2.055190653	3.083519625	0.376085032
MGC861	MGC861	0.450346332	1.52508162	0.545872242	0.067474468	0.249980994	0.16818898	0.306532252	1.307826157	1.489030065	1.142288536	0.518806281	1.150107914	1.151465461	0.801540472	0.256990863	0.324396693	0.251255482	0.197010409	0.070135584	0.158596344	0.082469676	0.820395191	0.973192285	0.963822476	1.153793829	0.715153647	1.344014178	0.794772305	0.278696826
MGC8721	MGC8721	4.472904835	1.069051849	4.195540592	5.663405527	4.561951445	4.216727066	5.942555863	0.965773484	1.23103173	1.055946696	1.274443975	2.284006635	1.313734552	1.349025235	1.887171719	3.006131092	5.267494207	5.135068073	4.420818713	4.820258931	5.06951681	1.3806565	1.117305385	1.888478381	1.339703897	1.57783306	0.753888089	1.030849152	0.926798835
MGC8974	MGC8974	1.00E-06	0.451837494	0.041510926	0.002891181	0.054586588	1.00E-06	0.17026313	1.00E-06	0.199446802	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.018975193	0.034522545	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.023492732	1.00E-06	1.00E-06	0.891262717
MGC9084	MGC9084	1.16037241	0.429485277	0.706669996	0.847073552	0.730670787	0.561760074	0.910848686	1.021794013	2.263072366	1.466757481	0.917039333	1.946825715	0.688430404	0.77550439	0.76550688	0.150175512	0.656715018	0.758970086	0.552410405	0.407717555	0.546738695	1.17863943	1.176894847	1.137215758	0.774696286	0.505465964	0.455774314	0.921980349	0.065051888
MGC955	MGC955	0.412459502	0.2081131	0.206138967	0.28720464	0.112689511	0.296999653	0.208926918	0.372159119	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.133865339	0.143595469	0.186560049	0.183108747	0.106365405	0.116495273	0.360612837	0.115189557	1.00E-06	1.00E-06	1.00E-06	0.362362912	0.386969406	1.00E-06	0.990155399
MGC9564	MGC9564	1.00E-06	1.263819658	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.201978576	1.127962947	1.00E-06	1.00E-06	1.00E-06	0.198133902	0.923392028	1.00E-06	0.08840266	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.67810752	0.459690933	0.715229464	0.2059128	1.00E-06	3.657251801	0.87858483	0.469509548
MGC9629	MGC9629	2.18322748	33.26873199	0.764742131	0.827682634	1.531238008	1.514824469	1.399846412	12.20461604	21.24899124	21.63455596	15.11759874	18.50224966	12.37385105	26.71679049	1.444603672	1.865433859	1.422816318	0.845719817	1.237484028	1.249853618	1.195341674	13.03424964	15.05601576	11.58561978	9.195859788	16.68722183	20.39436608	11.47712492	0.213754134
MGC9651	MGC9651	0.12014318	1.00E-06	0.019558215	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.909015289	1.00E-06	0.193866183	1.00E-06	0.136146388	0.091159355	0.094815783	1.00E-06	1.00E-06	0.028272579	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.196630184	0.471382987
MGC9753	MGC9753	0.290424698	1.00E-06	1.28036004	0.767508734	1.185759043	0.567698614	1.620750722	0.29446853	0.205452231	1.00E-06	0.337425494	0.183512157	0.317554993	1.00E-06	1.000617862	0.536123185	0.68147787	1.136170159	0.697358887	1.061797222	0.671122889	0.428447345	0.30739872	1.00E-06	0.577825946	1.022350676	1.00E-06	0.257716191	0.584078602
MGC9850	MGC9850	0.023308431	0.528543083	0.335561944	0.225417982	0.153030478	0.240656957	0.202022738	0.107603708	0.339490357	0.199595243	0.135699631	0.321677331	0.385635257	0.359060462	0.462183695	0.277187083	0.366299619	0.278350472	0.141177935	0.363009768	0.105334634	0.115804477	0.480518686	0.184077611	1.00E-06	0.691909292	0.555502625	0.054288843	0.576057414
MGC9912	MGC9912	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
MGLL	MGLL	0.174996089	0.171661929	0.050837876	0.222862	0.037947144	0.200840304	0.080099478	0.664354225	0.403917793	1.00E-06	0.088093776	0.324394533	0.202736833	0.19565683	0.217941094	0.14933173	0.183211069	1.00E-06	0.313442815	0.218177671	0.370148946	0.35821297	0.191747062	0.145848551	0.105346746	0.081811208	0.549942927	0.201109791	0.750199788
MGMT	MGMT	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
MGP	MGP	1.00E-06	0.152435066	1.00E-06	0.047430719	0.08840266	0.090710095	0.268465796	0.378522172	0.160764137	1.00E-06	1.00E-06	1.00E-06	0.097688901	0.077764023	0.353784237	0.06565925	0.13939402	0.097109975	1.00E-06	0.064139266	1.00E-06	0.338967306	0.433656637	1.00E-06	1.00E-06	0.108754841	0.159839441	1.00E-06	0.570381705
MGRN1	MGRN1	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
MGST1	MGST1	1.356565975	1.00E-06	0.298623625	0.052827267	0.444010671	0.290972321	0.467116204	1.00E-06	1.00E-06	0.393803126	0.367257227	1.00E-06	0.123191601	0.283237963	0.207436902	0.609509327	0.239720969	0.572414586	0.696347888	0.20120138	0.349768798	0.177226697	0.101841243	0.238916302	0.139546329	1.00E-06	1.00E-06	1.00E-06	0.733213679
MGST3	MGST3	0.468307182	0.654482333	0.639505712	0.362774102	0.308873665	0.365896921	0.385179289	0.465826389	0.491333544	0.470174352	0.374591932	0.814209349	0.511984386	0.453522123	0.860375198	0.322040016	0.445388137	0.364455153	0.642965739	0.525363116	0.295675856	0.625875857	0.537973952	0.496906865	0.411499396	0.787094931	0.345440695	0.766700012	0.447657852
MI-ER1	MI-ER1	0.260054925	1.00E-06	0.176186553	0.169049026	0.170987492	0.198332627	1.725860548	1.00E-06	0.501453046	0.238916302	1.00E-06	1.00E-06	0.292229692	1.00E-06	0.064368041	0.074447462	0.048104997	0.316534477	0.080087661	0.200792445	0.216707522	0.210495662	1.00E-06	1.00E-06	0.320102348	0.30739872	4.373142605	1.00E-06	0.594530022
MIA	MIA	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.032645527	1.00E-06	0.202605576	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.040704085	1.00E-06	1.00E-06	1.00E-06	1.099837947	0.030260135	0.034238317	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.397890505
MIC1	MIC1	1.263594645	0.518502416	1.285088688	1.138835698	1.126442597	1.155980177	1.100517082	0.894485902	1.088744337	1.376390253	0.434197438	1.260017703	0.67411115	0.819295901	1.688309037	0.839335425	0.960470733	1.141735563	0.935812964	1.191315914	1.088856884	0.787518631	0.895357254	0.902620033	1.210692085	0.504527871	0.46376584	1.037453544	0.760956955
MIC2	MIC2	2.890319893	2.000950879	3.297480298	3.221892498	2.410536071	2.67402527	2.269647029	1.681053404	2.510024818	2.836791355	2.504302692	3.474086603	2.472280437	1.713882515	2.219293724	2.565468647	2.679959097	2.926650608	2.138978773	2.335882582	2.715388236	2.128175148	2.364061679	2.148738816	2.506243672	2.04507856	1.545502281	2.031641777	0.154404993
MICA	MICA	1.00E-06	0.217421399	0.054674502	0.028451979	0.074999811	1.00E-06	1.00E-06	0.078303726	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.013302484	0.004114009	1.00E-06	1.00E-06	1.00E-06	0.169049026	0.106073618	0.057923232	1.00E-06	1.00E-06	0.335796248	1.00E-06	1.335151853	0.200117715	0.209542995
MID2	MID2	0.605748478	0.796641621	0.034456288	0.035130792	0.292494303	0.012398439	0.009555228	1.00E-06	0.222295061	1.00E-06	0.270291072	0.364187151	0.584574414	0.327228221	0.386186343	0.424514226	0.261499625	0.432195338	1.00E-06	0.016209877	1.00E-06	0.292494303	0.505211285	0.2509358	0.8241524	0.132435463	0.670759107	0.328205882	0.476267203
MIF	MIF	2.9832341	1.408157719	2.494020307	2.433761955	2.43067042	2.34091397	2.596617051	2.106190235	2.50316696	3.244595274	4.1132281	3.392562631	2.304962489	3.657718874	2.481243481	1.660170222	2.5722083	3.123788043	1.978992126	2.800477631	2.239320994	2.868312429	2.15031477	2.16770757	2.015539075	2.708136272	1.886163418	2.153544807	0.102422978
MIG2	MIG2	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.181584759	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.091871232	1.00E-06	1.00E-06	0.188637535
MINA53	MINA53	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.102307223	1.00E-06	0.335561278
MIPEP	MIPEP	1.00E-06	1.00E-06	1.00E-06	0.018824175	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.045036356	0.034804587	1.00E-06	1.00E-06	0.068795221	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.14887717
MIR	MIR	0.520900304	0.223990328	0.306761847	0.260497802	1.00E-06	0.070800739	0.090064844	0.056437181	0.255859571	1.00E-06	1.00E-06	0.172205995	1.00E-06	1.00E-06	0.088259724	0.1662873	0.173425109	0.369629077	0.107045825	0.112915406	0.015975916	0.186692218	0.292030496	1.00E-06	1.00E-06	0.098689084	1.375054467	1.00E-06	0.484934435
MIR16	MIR16	0.944464382	0.68878669	0.0020877	0.272952669	0.07391577	0.298623625	0.023534052	0.389218714	0.474483782	0.622677522	0.13049374	0.891657236	0.513770932	0.421002507	0.279372158	0.006119259	0.148975836	0.032913634	0.324417879	1.00E-06	0.120788847	0.125773998	0.275464349	0.337173545	0.289192464	1.733109947	0.150348855	0.290972321	0.415670665
MISS	MISS	1.00E-06	0.589801682	0.207436902	0.348593839	0.156789831	0.571419611	0.452063878	0.184525913	0.29509857	1.00E-06	0.329314305	1.00E-06	1.00E-06	1.00E-06	0.041012865	0.000915759	0.394056561	0.060501317	0.090879253	0.402946411	0.275464349	0.242556597	0.461460329	0.258882502	0.214792488	0.718480261	1.00E-06	1.00E-06	0.981219471
MIZF	MIZF	0.530231219	0.920341772	0.526132885	0.86363708	1.1866587	1.026436405	0.972354919	1.129642868	1.21156143	1.296296119	1.381034466	1.140645335	0.81368511	0.787814333	0.715674564	1.062886145	0.876510057	0.715681224	0.974662791	0.806544224	0.9364576	1.045024994	0.706027884	1.067154714	0.859256556	1.722212946	1.695028915	0.907995094	0.846270932
MKLN1	MKLN1	0.325685251	0.71021965	0.467754723	0.84277923	0.912485891	0.774324411	1.221686516	2.608436105	0.448550264	0.170757289	0.91045495	0.843125471	0.857794206	1.197235884	1.50226098	1.74798252	0.507660892	0.559666369	0.897922637	0.77550439	0.712834927	0.895509738	0.770952945	1.330242666	0.934865263	1.152590861	0.497876389	1.293391764	0.626669467
MKNK1	MKNK1	0.065513068	1.00E-06	1.00E-06	1.00E-06	0.030422627	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.078922218	1.00E-06	0.000676307	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.104741467
MKPX	MKPX	0.392839964	0.669153022	0.533883369	0.276239249	0.603313872	0.504713107	0.405520034	0.253655959	0.628889601	1.00E-06	0.268742805	0.411794137	0.445795968	0.286421815	0.448302932	0.547581383	0.478830347	0.462771113	0.607727394	0.387339399	0.489957961	0.3560076	0.635712154	0.648236359	0.482253452	0.463656726	0.094214058	0.559489842	0.261907061
MKRN2	MKRN2	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.134066249	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.335561278
MLANA	MLANA	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
MLC-B	MLC-B	6.688723167	2.17673388	6.773694016	7.904081301	3.972440234	6.370338152	5.496609487	2.985542027	1.706957919	2.685261626	3.157334781	2.319604744	2.746890088	1.534635544	4.109050404	7.571351177	7.395164159	6.892886539	5.93192865	6.023677762	5.540342086	2.52416592	1.851954847	2.803268255	3.516787942	2.448352831	3.052337977	2.7755743	0.597330283
MLC1SA	MLC1SA	0.075452369	0.311454208	0.150636021	0.214335226	0.090814312	0.006734566	0.209838956	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.04358279	0.135563957	0.036494462	0.31580982	0.034327959	0.23789205	0.175230155	0.306023047	0.290386393	1.00E-06	1.00E-06	0.041470516	1.00E-06	0.659688889	0.057821849	1.00E-06	0.271694754
MLCB	MLCB	2.009315603	0.694990769	0.719221031	0.920392743	0.167499415	0.529673287	0.573408113	0.64292918	1.00E-06	0.152844749	1.00E-06	0.282033015	0.191711482	0.801465697	0.140802271	0.598547299	0.68111042	0.642549546	0.514543026	0.539806053	0.465773494	0.347045224	0.053789391	0.673696598	0.184776856	1.00E-06	1.00E-06	0.488158912	0.290041053
MLF1	MLF1	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.068927091	1.00E-06	1.00E-06	0.805269749	1.00E-06	0.296024195
MLF2	MLF2	0.681357736	0.821305804	1.054079558	0.772118641	0.756663707	1.135253752	1.637136234	0.213143162	0.695432588	1.269603251	1.14283699	0.503186841	0.653211913	0.571434085	0.468078247	0.490877524	0.708519292	0.728075221	0.555884142	1.069129608	0.609421572	0.857960148	0.529989867	0.415198009	0.665781478	0.553093786	0.297655318	0.428238996	0.033733605
MLH1	MLH1	3.458123315	1.061761891	3.51367612	4.188851423	2.111209458	3.657338331	3.787106857	2.597232982	0.959207036	1.884092536	1.945982282	2.573428776	1.130123365	2.336716337	3.663313695	2.339715589	3.941603236	2.276661763	3.654940845	3.841833399	3.582991744	2.901346801	2.103482443	2.705760013	2.126537108	3.565345612	1.118039871	1.848080328	0.399665395
MLLT6	MLLT6	0.650935756	8.151350408	0.322989045	0.18637047	0.808274813	0.604673026	0.210010843	2.223940134	4.125101032	3.292150714	2.125905059	3.24782734	2.626850644	3.625953269	0.56433832	0.489691481	0.395583375	0.263922852	0.4223681	0.453820972	0.154009859	2.221488082	2.402150454	1.774490995	1.793941486	1.79969334	2.230444108	2.642443232	0.118053308
MLP	MLP	1.166789733	2.138368893	2.17673388	1.877604065	1.443887977	2.460087897	1.622557992	1.845899832	1.175027443	1.519514961	1.618592439	1.774538365	1.313170011	0.622677522	1.959216662	1.575073617	1.593448575	1.453591931	2.744858222	1.927829196	2.36799114	1.598403941	1.614317518	1.597487673	2.02701926	1.830570853	0.371428495	1.574281021	0.584230548
MLPH	MLPH	0.411041912	0.517781934	0.870935679	0.488257855	0.45598433	0.339488007	0.572855621	0.411687907	0.513373434	0.260038609	0.220230163	0.370299389	0.344870905	0.217718253	0.91674195	0.35870752	0.539971058	0.639681275	0.570333559	0.704238888	0.505042513	0.56332815	0.393480528	0.302220369	0.445645507	0.270885121	0.620339468	0.531686403	0.139762748
MLYCD	MLYCD	0.376291945	4.44673988	1.046783159	1.072949328	1.743715175	2.546205337	1.278993101	2.364427776	3.252622288	0.755862412	2.270982964	0.991799174	1.96764898	1.764107576	1.966403945	1.259286402	1.683331876	1.002607169	2.048237073	1.456968639	1.617701824	2.392327966	3.476812757	1.978956417	2.265898367	3.170347441	2.53056762	2.880761659	0.437670329
MMP1	MMP1	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	3.349270697	1.00E-06	1.00E-06	0.019391322	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.36036962	1.00E-06	0.393672025
MMP10	MMP10	0.415497311	1.00E-06	0.693602952	0.38277067	0.367696084	0.723140419	0.401947623	0.381665217	0.209191683	0.272003097	1.078192484	0.962828168	0.345319024	0.198772458	0.184104772	0.555701392	0.55690029	0.507660892	0.352471893	0.53748461	0.513488063	0.292797721	0.920775691	0.380258297	0.329314305	1.00E-06	1.00E-06	0.426285325	0.548809557
MMP15	MMP15	1.00E-06	1.161352844	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.088339093	1.00E-06	0.764016936	0.184525913	0.716002483	0.696990431	1.00E-06	0.029892144	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.052952454	0.343322858	0.151299453	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.034172013
MMP2	MMP2	0.792561718	0.827682634	1.805012289	1.892302202	1.328707451	2.307167139	2.098455842	1.156005455	0.566799043	0.469178378	2.108857479	0.810391909	0.831277813	0.458373507	1.771124522	1.050889719	1.976391651	1.535682532	2.876854034	1.85923365	1.831643688	1.377688846	1.45260485	1.983520079	1.215418112	0.863220909	0.583648964	1.284503697	0.211158568
MMP28	MMP28	3.748357337	15.72791041	1.7198457	1.572127876	2.318088366	1.953703378	1.910348539	4.597930394	11.70393268	6.569837701	5.12916018	5.820307818	7.489710468	12.75740689	1.666242643	1.343420054	1.7198457	1.874555912	1.754633161	1.597713494	2.25815503	4.820080128	4.516942102	3.821801059	4.4513413	5.874505529	1.865423774	5.288503142	0.04044931
MMP7	MMP7	1.00E-06	2.013166498	0.234981576	1.00E-06	0.087406867	0.531874099	0.439246417	0.719628862	0.994282304	0.609509327	1.224693255	1.019390448	0.56410345	0.767508734	0.414790243	1.00E-06	0.285465304	0.160764137	0.19790902	0.223990328	0.010860632	0.736120288	1.044689927	1.204420347	0.694990769	0.637552898	0.130693977	0.386399469	0.226265037
MMP9	MMP9	1.017875646	0.162398025	0.190354504	0.114037629	0.044842172	0.017108564	0.095819588	0.316012392	1.148380306	0.591688048	0.251358889	0.592469982	0.127060656	1.254824727	0.104676064	0.336502668	0.083995053	0.42973857	0.363948829	0.078438915	0.092903343	0.47018893	1.00E-06	1.313734552	0.447364208	0.649840882	4.156691525	1.652749202	0.347673875
MMRP19	MMRP19	0.015230557	0.466299386	0.085211448	0.120054872	0.117023204	0.177185457	0.137511247	0.027892937	0.210255389	0.221255385	0.508401887	0.115437669	0.126343753	0.144283907	0.028057761	1.00E-06	0.140443945	0.106785294	0.032729415	0.130947239	0.051099551	0.096922528	0.321528428	0.110233955	0.107489204	0.351546463	1.00E-06	0.070772684	0.1801631
MMS19L	MMS19L	7.46648753	1.592286237	3.748970449	1.719493138	2.801027235	1.770161349	3.159439409	1.2269842	1.640761247	3.836203938	2.471303885	1.302822757	1.487485384	1.695873602	1.895423033	1.163881056	1.533324156	1.945632485	2.513699689	1.531622195	4.200304444	0.97543968	1.540354203	1.33444453	1.503295305	1.605649762	1.891724675	4.676450889	0.317555413
MNAT1	MNAT1	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.631271163	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.050456893	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.082234395	0.448018029
MO25	MO25	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
